1.0,0.35566711823486324,0.3547333086364214,0.28170477933995414,0.3292079115918384,0.38001676313584315,0.36670253394865987,0.3530164988060756,0.32144819902550775,0.3378434942294018
0.35566711823486324,1.0,0.39014843190908655,0.33463710465657565,0.40599869483887424,0.3738039894956699,0.3602250882930525,0.38875204516663275,0.34037189739136675,0.3856487360809277
0.3547333086364214,0.39014843190908655,1.0,0.3181164629472169,0.39200086390404704,0.3719007493209166,0.379732939945973,0.38401190723430156,0.33379291396685984,0.33478533402325295
0.28170477933995414,0.33463710465657565,0.3181164629472169,1.0,0.3467755187958346,0.3130386099456849,0.324656622804578,0.3296040341095292,0.30133267038073486,0.3305453362169967
0.3292079115918384,0.40599869483887424,0.39200086390404704,0.3467755187958346,1.0,0.35571858400726425,0.3403374363634279,0.38978227778617514,0.3416276431076907,0.3896341199189368
0.38001676313584315,0.3738039894956699,0.3719007493209166,0.3130386099456849,0.35571858400726425,1.0,0.3785205778434071,0.38509447033395927,0.33522532309250785,0.3436486264003873
0.36670253394865987,0.3602250882930525,0.379732939945973,0.324656622804578,0.3403374363634279,0.3785205778434071,1.0,0.3794723990551795,0.3174237117134221,0.31797397167741615
0.3530164988060756,0.38875204516663275,0.38401190723430156,0.3296040341095292,0.38978227778617514,0.38509447033395927,0.3794723990551795,1.0,0.31896914705959434,0.3458506224962629
0.32144819902550775,0.34037189739136675,0.33379291396685984,0.30133267038073486,0.3416276431076907,0.33522532309250785,0.3174237117134221,0.31896914705959434,1.0,0.34638811716993834
0.3378434942294018,0.3856487360809277,0.33478533402325295,0.3305453362169967,0.3896341199189368,0.3436486264003873,0.31797397167741615,0.3458506224962629,0.34638811716993834,1.0
