1.0,0.35834772444978663,0.35903673671196246,0.29159136331761026,0.33339604720168264,0.37921693909066995,0.36455527900151874,0.3563813904156548,0.3313464177681546,0.328855792309659
0.35834772444978663,1.0,0.39562219792634734,0.3535015181111159,0.40297738733156396,0.3762754342286593,0.3766048822369706,0.39185257674657215,0.34467160677214365,0.3726335574576547
0.35903673671196246,0.39562219792634734,1.0,0.32577597052620727,0.39978404930167183,0.3708077436864266,0.37656982988441356,0.39636750573259416,0.33281685283841755,0.3308744290395085
0.29159136331761026,0.3535015181111159,0.32577597052620727,1.0,0.34075121032047073,0.33498740719196834,0.3452135487201624,0.3300668130333012,0.3024281276198417,0.3208484878939142
0.33339604720168264,0.40297738733156396,0.39978404930167183,0.34075121032047073,1.0,0.34352645185295966,0.34128499038326643,0.38886957744808986,0.3305942309973003,0.36917446784098
0.37921693909066995,0.3762754342286593,0.3708077436864266,0.33498740719196834,0.34352645185295966,1.0,0.3879850645274414,0.3782752897164945,0.33680139824908545,0.32578407567038736
0.36455527900151874,0.3766048822369706,0.37656982988441356,0.3452135487201624,0.34128499038326643,0.3879850645274414,1.0,0.38017864567807796,0.32354156902605663,0.31630540470073165
0.3563813904156548,0.39185257674657215,0.39636750573259416,0.3300668130333012,0.38886957744808986,0.3782752897164945,0.38017864567807796,1.0,0.31710949998030363,0.3286609332440852
0.3313464177681546,0.34467160677214365,0.33281685283841755,0.3024281276198417,0.3305942309973003,0.33680139824908545,0.32354156902605663,0.31710949998030363,1.0,0.33968445327860763
0.328855792309659,0.3726335574576547,0.3308744290395085,0.3208484878939142,0.36917446784098,0.32578407567038736,0.31630540470073165,0.3286609332440852,0.33968445327860763,1.0
